user_id,recomendations
511,"[874972, 995242, 1053690, 908531, 870547]"
512,"[874972, 1082185, 1029743, 1127831, 951590]"
513,"[938138, 1081177, 5568729, 962568, 5569471]"
514,"[874972, 1082185, 866211, 903325, 857503]"
515,"[874972, 995242, 898601, 1082185, 1029743]"
516,"[874972, 1082185, 1029743, 1106523, 1127831]"
517,"[874972, 840361, 859075, 1126899, 1081177]"
518,"[874972, 1082185, 995242, 1056509, 1122358]"
519,"[874972, 1082185, 1029743, 1127831, 951590]"
520,"[874972, 995242, 840361, 916122, 8090537]"
521,"[874972, 903325, 899624, 923746, 962568]"
523,"[874972, 1082185, 1029743, 844179, 951590]"
524,"[874972, 1133018, 866211, 923746, 1067606]"
525,"[874972, 933835, 1101010, 1138443, 837270]"
526,"[874972, 995242, 5569230, 1101173, 1039156]"
527,"[874972, 1058997, 987562, 933835, 901062]"
528,"[874972, 1082185, 1029743, 1127831, 951590]"
529,"[874972, 1082185, 1029743, 1127831, 951590]"
530,"[874972, 1082185, 1029743, 1127831, 951590]"
531,"[874972, 981760, 1075368, 5569230, 819978]"
532,"[874972, 1082185, 1029743, 1127831, 951590]"
533,"[874972, 1133018, 1096036, 899624, 5592931]"
534,"[874972, 9245106, 933060, 1110764, 935968]"
535,"[874972, 1082185, 1029743, 1127831, 951590]"
536,"[874972, 1082185, 1029743, 1127831, 951590]"
537,"[874972, 1082185, 1029743, 1106523, 1127831]"
538,"[874972, 1082185, 1070820, 916122, 824005]"
539,"[874972, 1082185, 981760, 1058997, 923746]"
540,"[874972, 854852, 6034857, 1082185, 961554]"
541,"[874972, 1082185, 1029743, 1127831, 951590]"
542,"[874972, 942525, 1139493, 1106523, 1013597]"
543,"[879734, 995242, 8090537, 6979545, 5565352]"
544,"[874972, 878996, 856772, 7410290, 947201]"
545,"[874972, 879528, 1070076, 1082185, 1029743]"
546,"[874972, 1082185, 1029743, 1127831, 951590]"
547,"[874972, 1106523, 1082185, 916122, 5585510]"
548,"[874972, 1082185, 857503, 981760, 987724]"
549,"[874972, 1082185, 1029743, 1127831, 951590]"
550,"[874972, 995242, 1082185, 1101010, 844165]"
551,"[874972, 1082185, 1029743, 1127831, 951590]"
552,"[874972, 5592931, 871636, 1056762, 1069039]"
553,"[874972, 986912, 878996, 1029743, 951590]"
554,"[874972, 1029743, 1082185, 8090537, 1096317]"
555,"[874972, 1082185, 1029743, 1127831, 951590]"
556,"[874972, 1082185, 1029743, 1106523, 1127831]"
557,"[874972, 1082185, 1029743, 1106523, 1127831]"
558,"[874972, 1082185, 5592931, 948650, 890610]"
559,"[874972, 1082185, 1029743, 1127831, 951590]"
560,"[874972, 1082185, 916122, 1029743, 866211]"
561,"[874972, 1082185, 1029743, 1127831, 951590]"
562,"[874972, 995242, 981760, 1082185, 962229]"
563,"[874972, 1070820, 854852, 832678, 879528]"
564,"[874972, 1110572, 1082185, 1029743, 1106523]"
565,"[874972, 1082185, 1029743, 1127831, 951590]"
566,"[874972, 951590, 842140, 1029743, 1087102]"
567,"[874972, 1133018, 859075, 1044078, 986912]"
568,"[9835223, 1133018, 866211, 5568378, 840361]"
569,"[874972, 5568378, 5569471, 1028816, 848319]"
570,"[874972, 995242, 1082185, 866211, 1037863]"
571,"[874972, 1082185, 1029743, 1127831, 951590]"
572,"[874972, 1082185, 1029743, 1127831, 951590]"
573,"[874972, 1082185, 1029743, 1127831, 951590]"
574,"[874972, 1082185, 995242, 6034857, 845208]"
575,"[874972, 1082185, 1106523, 859075, 5569230]"
576,"[874972, 1102949, 945244, 937276, 1082185]"
577,"[874972, 1082185, 981760, 951590, 908531]"
578,"[874972, 1082185, 862349, 961554, 962568]"
579,"[970747, 995242, 866211, 859075, 833025]"
580,"[1118946, 940947, 979707, 1056509, 9571047]"
581,"[874972, 1082185, 1029743, 1106523, 1127831]"
582,"[1021324, 995242, 822785, 8090513, 1042942]"
583,"[874972, 1108168, 974766, 1138292, 1082185]"
584,"[874972, 1082185, 1127831, 1029743, 951590]"
585,"[874972, 1082185, 1029743, 1127831, 951590]"
586,"[874972, 859075, 857503, 1004906, 8090521]"
587,"[874972, 890695, 937406, 1082185, 1029743]"
588,"[874972, 859075, 1133018, 961554, 901062]"
589,"[874972, 1082185, 1029743, 1127831, 951590]"
590,"[9835223, 1044078, 5569230, 962229, 844165]"
591,"[874972, 1094955, 1007549, 1082185, 1029743]"
592,"[874972, 1082185, 1106523, 1127831, 951590]"
593,"[874972, 1082185, 1029743, 1106523, 1127831]"
594,"[874972, 1106523, 866211, 962229, 1043590]"
595,"[874972, 1002558, 977658, 906763, 1082185]"
596,"[831407, 1106523, 1044078, 8090537, 1037863]"
597,"[874972, 1082185, 1106523, 1127831, 951590]"
598,"[874972, 1106523, 981760, 923746, 1026118]"
599,"[874972, 1082185, 1029743, 1127831, 951590]"
600,"[938138, 995242, 5569230, 951590, 1043590]"
601,"[874972, 1082185, 1029743, 1127831, 951590]"
602,"[874972, 1029743, 981760, 898601, 995916]"
603,"[874972, 861445, 9926758, 1082185, 1029743]"
604,"[10150194, 866211, 933835, 1082185, 862349]"
605,"[948670, 981760, 1133018, 1027569, 13416351]"
606,"[874972, 995242, 899624, 845208, 878996]"
607,"[874972, 1082185, 1029743, 1127831, 951590]"
608,"[836445, 1096036, 944534, 1106523, 923746]"
609,"[874972, 1082185, 1029743, 1106523, 1127831]"
610,"[874972, 1081177, 1027068, 909396, 1082185]"
611,"[956599, 833025, 1053690, 1029743, 842140]"
612,"[874972, 995242, 5568378, 965766, 871756]"
613,"[874972, 1133018, 986912, 1043590, 962568]"
614,"[1000753, 995242, 1044078, 986912, 878996]"
615,"[874972, 995242, 1082185, 970119, 856345]"
616,"[874972, 1082185, 1029743, 1127831, 951590]"
617,"[874972, 1126899, 854852, 962568, 12810393]"
618,"[874972, 1082185, 1029743, 1106523, 1127831]"
619,"[874972, 1082185, 1029743, 1127831, 951590]"
620,"[874972, 1082185, 1029743, 1127831, 951590]"
621,"[874972, 844179, 965766, 993638, 1112825]"
622,"[1038663, 1106523, 965766, 1011300, 940700]"
623,"[874972, 1043895, 1082185, 1029743, 1106523]"
624,"[874972, 981760, 1133018, 1044078, 866211]"
625,"[874972, 1082185, 1029743, 1127831, 951590]"
626,"[874972, 1082185, 1029743, 1127831, 951590]"
627,"[874972, 1082185, 1029743, 1127831, 951590]"
628,"[874972, 1082185, 1029743, 1127831, 951590]"
629,"[874972, 1082185, 1029743, 1127831, 951590]"
630,"[874972, 862349, 6034857, 1082185, 1138443]"
631,"[874972, 1082185, 981760, 995242, 961554]"
632,"[938138, 1082185, 1044078, 1029743, 961554]"
633,"[874972, 1002558, 1132789, 1075368, 8090537]"
634,"[874972, 1082185, 1029743, 1127831, 951590]"
635,"[874972, 1082185, 1029743, 1127831, 951590]"
636,"[874972, 995242, 961554, 866211, 903325]"
637,"[1013928, 1106523, 1082185, 981760, 5568378]"
638,"[874972, 995242, 840361, 1082185, 844179]"
639,"[874972, 1082185, 1029743, 1127831, 951590]"
640,"[874972, 1082185, 1029743, 1106523, 1127831]"
641,"[12262830, 1082185, 981760, 862349, 916122]"
642,"[874972, 1082185, 1029743, 1127831, 951590]"
643,"[10150194, 899624, 923746, 1029743, 898601]"
644,"[874972, 995242, 1082185, 979707, 821083]"
645,"[874972, 1082185, 1106523, 1127831, 951590]"
646,"[874972, 1082185, 1106523, 1127831, 951590]"
647,"[874972, 1029743, 859075, 951590, 844179]"
648,"[874972, 923746, 979707, 1082185, 1081177]"
649,"[874972, 1029743, 951590, 1082185, 1127831]"
650,"[874972, 1082185, 1029743, 1106523, 1127831]"
651,"[874972, 1082185, 1029743, 1127831, 951590]"
652,"[874972, 840361, 1081177, 995242, 832678]"
653,"[874972, 1102959, 1035207, 1082185, 1029743]"
654,"[1034176, 995242, 866211, 859075, 1056509]"
655,"[874972, 951590, 12946027, 987734, 1082185]"
656,"[874972, 1082185, 1029743, 1127831, 951590]"
657,"[874972, 1082185, 1029743, 1127831, 951590]"
658,"[874972, 1044078, 941741, 1082185, 1029743]"
659,"[874972, 1082185, 1029743, 1106523, 1127831]"
660,"[10150194, 840361, 1056509, 916122, 832678]"
661,"[12262778, 986912, 903325, 995242, 1110572]"
662,"[874972, 965766, 1070272, 1115098, 871440]"
663,"[874972, 899624, 908531, 1082185, 12810393]"
664,"[874972, 1082185, 1029743, 1127831, 951590]"
665,"[874972, 1071171, 1082185, 1029743, 1106523]"
666,"[874972, 1133018, 854852, 844179, 987562]"
667,"[874972, 1029743, 1082185, 1044078, 840361]"
668,"[874972, 1042942, 873654, 1082185, 1029743]"
669,"[874972, 866211, 1019643, 1082185, 1126899]"
670,"[1065538, 1082185, 981760, 1029743, 1068719]"
671,"[874972, 1029743, 5568378, 866211, 951590]"
672,"[874972, 995242, 981760, 961554, 983584]"
673,"[874972, 1106523, 871756, 844165, 1121360]"
674,"[874972, 995242, 1082185, 866211, 1037863]"
675,"[874972, 1106523, 1068719, 981760, 986912]"
676,"[1000753, 5568378, 923746, 1106523, 981760]"
677,"[874972, 1082185, 1029743, 1127831, 951590]"
678,"[874972, 1082185, 1029743, 1127831, 951590]"
679,"[874972, 1082185, 1029743, 1127831, 951590]"
680,"[874972, 995242, 873627, 900586, 1082185]"
681,"[850102, 1029743, 5568378, 859075, 12384775]"
682,"[874972, 1082185, 1029743, 1127831, 951590]"
683,"[874972, 1082185, 1029743, 1127831, 951590]"
684,"[874972, 9835947, 916909, 996458, 849843]"
685,"[874972, 844179, 979707, 12810393, 9571047]"
686,"[874972, 1082185, 1029743, 1127831, 951590]"
687,"[874972, 995242, 840361, 916122, 5569230]"
688,"[874972, 1082185, 1029743, 1127831, 951590]"
689,"[874972, 1082185, 1029743, 1127831, 951590]"
690,"[874972, 1082185, 844179, 933835, 1101010]"
691,"[874972, 1029743, 962568, 981760, 995965]"
692,"[12810464, 1082185, 6034857, 878996, 901776]"
693,"[948670, 840361, 908531, 1029743, 1011300]"
694,"[874972, 951590, 1101010, 8090537, 844165]"
695,"[874972, 995242, 866211, 981760, 1101173]"
696,"[970747, 908531, 999104, 1082185, 1126899]"
697,"[874972, 1068719, 840361, 857503, 1057260]"
698,"[1054402, 995242, 844179, 1096036, 1053690]"
699,"[874972, 995242, 962229, 923746, 857503]"
700,"[874972, 1106523, 1082185, 1101010, 1056509]"
701,"[874972, 1029743, 981760, 878996, 835098]"
702,"[12731432, 1133018, 859075, 1082185, 866211]"
703,"[12262830, 1082185, 921504, 995242, 981760]"
704,"[874972, 1082185, 1029743, 1127831, 951590]"
705,"[874972, 1070820, 860975, 835530, 912112]"
706,"[829291, 995242, 5568378, 1082185, 859075]"
707,"[874972, 1082185, 840361, 1029743, 5568378]"
708,"[874972, 995242, 5568378, 923746, 932179]"
709,"[863762, 995242, 1082185, 981760, 5568378]"
710,"[874972, 1082185, 981760, 1068719, 1044078]"
711,"[874972, 866211, 1082185, 1029743, 1106523]"
712,"[874972, 995896, 1131321, 1082185, 1070820]"
713,"[874972, 995242, 1082185, 5568378, 5569230]"
714,"[874972, 840361, 1133018, 1082185, 859075]"
715,"[874972, 981760, 916122, 1029743, 961554]"
716,"[874972, 961554, 1058997, 1051516, 998556]"
717,"[874972, 1102949, 1082185, 1029743, 1106523]"
718,"[874972, 1082185, 844179, 995242, 961554]"
719,"[874972, 1106523, 1082185, 1053690, 999639]"
720,"[874972, 1081177, 909714, 1055504, 948650]"
721,"[874972, 1074754, 1082185, 1029743, 1106523]"
722,"[874972, 1068719, 866211, 1106523, 1082185]"
723,"[825343, 844179, 862349, 1082185, 1081177]"
724,"[874972, 1029743, 1127831, 1082185, 951590]"
725,"[874972, 916122, 987562, 1133018, 1096036]"
726,"[874972, 961554, 916122, 1042438, 1102959]"
727,"[874972, 1082185, 1029743, 1106523, 1127831]"
728,"[825343, 1044078, 1096036, 995242, 976199]"
729,"[874972, 1082185, 1029743, 1106523, 1127831]"
730,"[874972, 862349, 1053690, 969932, 849843]"
731,"[849202, 914190, 8019716, 1107553, 1128016]"
732,"[874972, 1029743, 1127831, 1082185, 951590]"
733,"[874972, 964521, 1063577, 5569471, 1123434]"
734,"[874972, 1082185, 981760, 961554, 819063]"
735,"[874972, 1106523, 951590, 845208, 1004906]"
736,"[10150194, 1082185, 981760, 1029743, 5569230]"
737,"[874972, 1082185, 1029743, 1127831, 951590]"
738,"[874972, 1082185, 1029743, 1127831, 951590]"
739,"[874972, 1082185, 1029743, 1127831, 951590]"
740,"[874972, 1082185, 995242, 981760, 866211]"
741,"[12810391, 854852, 1056509, 845208, 878996]"
742,"[874972, 1082185, 1029743, 1106523, 1127831]"
743,"[874972, 923746, 962185, 1096343, 6979753]"
744,"[874972, 840361, 6034857, 1082185, 844179]"
745,"[874972, 840361, 1037863, 1082185, 962568]"
746,"[874972, 1082185, 1029743, 1127831, 951590]"
747,"[874972, 1019247, 1082185, 1029743, 1106523]"
748,"[829291, 1133018, 951590, 5569230, 908531]"
749,"[874972, 1082185, 1029743, 1106523, 1127831]"
750,"[874972, 1106523, 965766, 844165, 8090521]"
751,"[874972, 1082185, 1029743, 1127831, 951590]"
752,"[874972, 1082185, 986912, 866211, 885863]"
753,"[874972, 862349, 1039156, 1082185, 976199]"
754,"[874972, 1055504, 900842, 1082185, 1036347]"
755,"[874972, 845193, 9523058, 1082185, 1029743]"
756,"[874972, 1082185, 1029743, 1127831, 951590]"
757,"[874972, 1082185, 1133018, 1044078, 962229]"
758,"[874972, 1082185, 1029743, 1127831, 951590]"
759,"[874972, 1082185, 879528, 940766, 9677236]"
760,"[874972, 1082185, 1029743, 1127831, 951590]"
761,"[874972, 995242, 5569230, 1082185, 961554]"
762,"[874972, 1082185, 961554, 986912, 1058997]"
763,"[874972, 1082185, 1106523, 1127831, 951590]"
764,"[848029, 1082185, 923746, 995242, 878996]"
765,"[874972, 1082185, 1029743, 1127831, 951590]"
766,"[874972, 1029743, 1082185, 961554, 1068719]"
767,"[970747, 1082185, 961554, 862349, 903325]"
768,"[874972, 1082185, 962229, 995242, 899624]"
769,"[874972, 1068719, 979707, 1081177, 897125]"
770,"[874972, 995242, 844179, 5569230, 993638]"
771,"[874972, 840361, 1004906, 6034857, 933835]"
772,"[874972, 1082185, 1029743, 1127831, 951590]"
773,"[874972, 1082185, 1101173, 5569471, 909714]"
774,"[874972, 1082185, 1029743, 1127831, 951590]"
775,"[874972, 1082185, 1029743, 1127831, 951590]"
776,"[874972, 916381, 883404, 1029743, 1082185]"
777,"[874972, 1029743, 866211, 933835, 916122]"
778,"[874972, 1082185, 1029743, 1127831, 951590]"
779,"[874972, 1133018, 916122, 845208, 976199]"
780,"[874972, 1082185, 1029743, 1127831, 951590]"
781,"[836445, 1135476, 914190, 1077490, 12946027]"
782,"[874972, 1082185, 1106523, 1127831, 951590]"
783,"[874972, 1082185, 1029743, 1127831, 951590]"
784,"[860248, 1082185, 979707, 1068719, 5569230]"
785,"[874972, 1082185, 1029743, 1127831, 951590]"
786,"[1065538, 1082185, 1029743, 981760, 859075]"
787,"[874972, 1082185, 909714, 862349, 999104]"
788,"[874972, 995242, 5568378, 5569230, 923746]"
789,"[874972, 840361, 983584, 962568, 944534]"
790,"[874972, 6704207, 1082185, 1029743, 1106523]"
791,"[874972, 1082185, 1029743, 1127831, 951590]"
792,"[874972, 1082185, 1029743, 1127831, 951590]"
793,"[874972, 1082185, 1029743, 1106523, 1127831]"
794,"[874972, 1082185, 1101010, 1077555, 865026]"
795,"[874972, 1029743, 1082185, 1044078, 961554]"
796,"[874972, 993638, 1082185, 1029743, 1106523]"
797,"[874972, 1082185, 1106523, 1127831, 951590]"
798,"[874972, 859075, 908531, 833025, 1122358]"
799,"[874972, 1058997, 923746, 1082185, 1050851]"
800,"[874972, 1082185, 1136257, 995242, 5568378]"
801,"[874972, 1070820, 914190, 981760, 841220]"
802,"[874972, 1048462, 1016276, 1082185, 1029743]"
803,"[825343, 995242, 1082185, 840361, 844179]"
804,"[874972, 1133018, 5568378, 1101010, 844165]"
805,"[947858, 1029743, 1082185, 981760, 5568378]"
806,"[826666, 866211, 1004906, 1029743, 880150]"
807,"[874972, 1082185, 908531, 5568378, 838186]"
808,"[874972, 1082185, 866211, 1029743, 844165]"
809,"[874972, 1082185, 1029743, 1127831, 951590]"
810,"[874972, 906017, 1107839, 1028816, 1125278]"
811,"[874972, 1082185, 1029743, 1106523, 1127831]"
812,"[874972, 1082185, 1029743, 1127831, 951590]"
813,"[874972, 1082185, 866211, 857503, 1037863]"
814,"[1000753, 1044078, 1101173, 899624, 833025]"
815,"[874972, 1082185, 1029743, 1127831, 951590]"
816,"[874972, 981760, 862349, 1082185, 965766]"
817,"[874972, 845208, 1003188, 1070820, 890610]"
818,"[874972, 1135476, 1131506, 1082185, 1029743]"
819,"[874972, 1082185, 1029743, 1127831, 951590]"
820,"[874972, 1082185, 987562, 8090521, 13417590]"
821,"[874972, 1082185, 1029743, 1127831, 951590]"
822,"[874972, 995242, 981760, 1094955, 12349795]"
823,"[874972, 1106523, 1082185, 899624, 8090521]"
824,"[874972, 981760, 1106523, 1082185, 923746]"
825,"[825343, 916122, 6034857, 1082185, 854852]"
826,"[874972, 951590, 1037840, 5567502, 970760]"
827,"[874972, 1082185, 1029743, 1127831, 951590]"
828,"[874972, 1082185, 1029743, 1127831, 951590]"
829,"[874972, 866211, 1039156, 1082185, 995242]"
830,"[874972, 1039156, 1026118, 961792, 995876]"
831,"[1002787, 995242, 903325, 951590, 5569230]"
832,"[874972, 1082185, 1029743, 1127831, 951590]"
833,"[874972, 1082185, 1029743, 1127831, 951590]"
834,"[874972, 1082185, 1029743, 1127831, 951590]"
835,"[874972, 1082185, 1029743, 1127831, 951590]"
836,"[874972, 957741, 1061394, 851287, 841228]"
837,"[874972, 901062, 843756, 1082185, 1029743]"
838,"[874972, 1082185, 1029743, 1127831, 951590]"
839,"[874972, 1082185, 1029743, 1127831, 951590]"
840,"[1111035, 981760, 962568, 1029743, 1122358]"
841,"[874972, 5568378, 976199, 1133018, 908531]"
842,"[874972, 833025, 923746, 995242, 1029624]"
843,"[874972, 1082185, 1029743, 1127831, 951590]"
844,"[14106445, 1082185, 923746, 862349, 842140]"
845,"[874972, 951590, 907631, 8090537, 1081189]"
846,"[829291, 1075368, 8090537, 1133018, 838186]"
847,"[874972, 1082185, 1058997, 878996, 1005274]"
848,"[826666, 990797, 873627, 1070820, 1044078]"
849,"[874972, 1029743, 1127831, 1082185, 951590]"
850,"[825343, 1133018, 844179, 899624, 870547]"
851,"[874972, 1082185, 1029743, 1127831, 951590]"
852,"[874972, 1082185, 1068719, 916122, 1058997]"
853,"[874972, 951412, 12781829, 871722, 6602729]"
854,"[874972, 1016210, 1082185, 1029743, 1106523]"
855,"[874972, 901062, 6034857, 1029743, 878996]"
856,"[874972, 999971, 995242, 1022254, 1082185]"
857,"[874972, 1051211, 1075214, 951590, 5569230]"
858,"[849202, 1082185, 1029743, 1106523, 1127831]"
859,"[874972, 995242, 981760, 5569230, 951590]"
860,"[874972, 1082185, 1029743, 1127831, 951590]"
861,"[874972, 916122, 970030, 899624, 5585510]"
862,"[1038663, 871636, 1134522, 1103629, 9487603]"
863,"[874972, 981760, 933835, 5585510, 995896]"
864,"[874972, 1082185, 1044078, 1029743, 981760]"
865,"[947858, 1106523, 962229, 844179, 899624]"
866,"[825343, 1082185, 1133018, 844179, 845208]"
867,"[874972, 995242, 1082185, 840361, 983584]"
868,"[874972, 8090509, 1018740, 1082185, 1100972]"
869,"[874972, 981760, 1110572, 1029743, 899624]"
870,"[874972, 1082185, 1029743, 1127831, 951590]"
871,"[9677366, 986912, 5568378, 1082185, 1029743]"
872,"[874972, 1082185, 1029743, 1127831, 951590]"
873,"[874972, 1106523, 1127831, 1082185, 951590]"
874,"[874972, 1082185, 1029743, 1127831, 951590]"
875,"[874972, 995242, 1082185, 986912, 908531]"
876,"[874972, 833025, 916993, 1082185, 1058997]"
877,"[874972, 1082185, 961554, 981760, 1058997]"
878,"[829291, 1082185, 1068719, 840361, 866211]"
879,"[874972, 832678, 8090536, 1013641, 1130777]"
880,"[874972, 951590, 859075, 965766, 890695]"
881,"[874972, 893018, 940766, 1029743, 5592931]"
882,"[874972, 995242, 1044078, 1110572, 833025]"
883,"[825343, 1029743, 5569471, 1082185, 898068]"
884,"[874972, 1096036, 1081177, 979707, 934676]"
885,"[874972, 1106523, 1056509, 951590, 965766]"
886,"[874972, 1039156, 1071342, 1070820, 868764]"
887,"[874972, 987562, 13416351, 978077, 1071939]"
888,"[1079913, 5568378, 6034857, 1029743, 1082185]"
889,"[874972, 1122358, 898068, 1082185, 1126899]"
890,"[874972, 1082185, 1029743, 1127831, 951590]"
891,"[825343, 1082185, 916122, 866211, 1133018]"
892,"[874972, 1082185, 1029743, 1127831, 951590]"
893,"[874972, 981760, 1093113, 1082185, 1029743]"
894,"[874972, 1082185, 845208, 880150, 914190]"
895,"[849202, 1022097, 1082185, 866211, 999104]"
896,"[874972, 1029743, 951590, 1082185, 1127831]"
897,"[874972, 986912, 993638, 861445, 8090536]"
898,"[874972, 987562, 1026118, 1029743, 845208]"
899,"[874972, 1082185, 1029743, 1127831, 951590]"
900,"[874972, 1110572, 961554, 1082185, 1068719]"
901,"[874972, 1082185, 1029743, 1127831, 951590]"
902,"[874972, 1082185, 1029743, 1127831, 951590]"
903,"[874972, 983584, 970030, 1126899, 1055504]"
904,"[874972, 1062002, 845193, 1106523, 1082185]"
905,"[874972, 1082185, 1029743, 1127831, 951590]"
906,"[874972, 8090532, 858743, 1082185, 1113141]"
907,"[874972, 859075, 923746, 986912, 1057260]"
908,"[874972, 1082185, 1126899, 5569230, 1057260]"
909,"[874972, 979707, 1062002, 1029743, 1082185]"
910,"[874972, 1082185, 1029743, 1127831, 951590]"
911,"[1111035, 6034857, 970030, 1082185, 981760]"
912,"[874972, 1082185, 1029743, 1127831, 951590]"
913,"[874972, 981760, 913210, 1082185, 1070820]"
914,"[874972, 1107553, 1082185, 1029743, 1106523]"
915,"[874972, 961554, 871754, 1057260, 853354]"
916,"[874972, 833025, 908318, 1102959, 913210]"
917,"[874972, 1082185, 1029743, 1127831, 951590]"
918,"[874972, 1082185, 1029743, 1127831, 951590]"
919,"[874972, 961554, 1081177, 1094308, 902856]"
920,"[982469, 1133018, 934399, 1092026, 1097001]"
921,"[874972, 1082185, 1029743, 1127831, 951590]"
922,"[874972, 1082185, 903325, 1058997, 961554]"
923,"[874972, 1082185, 1106523, 1127831, 951590]"
924,"[874972, 995242, 951590, 1096036, 8090537]"
925,"[874972, 1082185, 1029743, 1127831, 951590]"
926,"[874972, 5568378, 1058997, 845208, 976199]"
927,"[874972, 986912, 1058997, 923746, 1026118]"
928,"[874972, 840361, 995876, 1119051, 1118033]"
929,"[825343, 1070820, 1044078, 1096036, 840361]"
930,"[874972, 917033, 1082185, 1029743, 1106523]"
931,"[1079913, 1029743, 1082185, 1101010, 933835]"
932,"[874972, 1082185, 1029743, 1127831, 951590]"
933,"[874972, 1082185, 1029743, 1127831, 951590]"
934,"[825343, 995242, 961554, 1082185, 866211]"
935,"[874972, 1082185, 1029743, 1106523, 1127831]"
936,"[874972, 1101173, 865456, 995242, 1082185]"
937,"[874972, 1082185, 1058997, 961554, 9836460]"
938,"[874972, 1082185, 1029743, 1127831, 951590]"
939,"[874972, 844179, 840361, 1029743, 1082185]"
940,"[874972, 995242, 1082185, 962568, 946839]"
941,"[874972, 916122, 901062, 961554, 1092588]"
942,"[874972, 1082185, 1029743, 1106523, 1127831]"
943,"[874972, 5569327, 909894, 1106523, 5592931]"
944,"[874972, 1106523, 1082185, 1044078, 5568378]"
945,"[874972, 1029743, 1127831, 1082185, 951590]"
946,"[874972, 1043590, 1029624, 1082185, 1133018]"
947,"[874972, 1039156, 979707, 1101010, 1081177]"
948,"[874972, 1082185, 1029743, 1127831, 951590]"
949,"[833940, 1082185, 961554, 1029743, 951590]"
950,"[874972, 1082185, 1029743, 1127831, 951590]"
951,"[874972, 1029743, 1082185, 940947, 995965]"
952,"[874972, 995242, 1068719, 909894, 5565352]"
953,"[874972, 1101173, 987724, 1132771, 1092026]"
954,"[874972, 1082185, 1029743, 1106523, 1127831]"
955,"[874972, 896369, 821344, 860703, 991268]"
956,"[874972, 1029743, 986912, 1096036, 923746]"
957,"[874972, 1082185, 840361, 5592931, 965766]"
958,"[874972, 1082185, 1029743, 1127831, 951590]"
959,"[874972, 1082185, 1029743, 1106523, 1127831]"
960,"[874972, 1058997, 1036347, 856166, 1082185]"
961,"[874972, 1029743, 926905, 865456, 1106301]"
962,"[874972, 1082185, 1029743, 1127831, 951590]"
963,"[874972, 1082185, 1029743, 1127831, 951590]"
964,"[874972, 1106523, 1082185, 916122, 962229]"
965,"[874972, 1029743, 987562, 1056509, 871756]"
966,"[874972, 1082185, 1029743, 1127831, 951590]"
967,"[874972, 1082185, 1029743, 1106523, 1127831]"
968,"[874972, 916122, 1044078, 1082185, 1029743]"
969,"[874972, 1029743, 981760, 1017220, 1082185]"
970,"[874972, 1082185, 1029743, 1127831, 951590]"
971,"[906844, 1133018, 5568378, 1075368, 865456]"
972,"[874972, 832678, 942525, 862349, 6632283]"
973,"[12262830, 1006184, 878996, 1082185, 12696089]"
974,"[874972, 1082185, 1029743, 1106523, 1127831]"
975,"[874972, 1082185, 916122, 5569471, 995965]"
976,"[826666, 854852, 840361, 1082185, 1058997]"
977,"[874972, 1082185, 1029743, 1127831, 951590]"
978,"[874972, 951590, 854852, 1096317, 6464166]"
979,"[1000753, 1122568, 869047, 1082185, 995242]"
980,"[874972, 1082185, 1029743, 1127831, 951590]"
981,"[948670, 995242, 951590, 1082185, 5569845]"
982,"[956599, 1068719, 854852, 1082185, 995242]"
983,"[874972, 1068719, 986912, 1082185, 951590]"
984,"[874972, 1082185, 989824, 1002558, 1135476]"
985,"[874972, 1029743, 908531, 909894, 9571047]"
986,"[874972, 995242, 916122, 12810422, 985999]"
987,"[12810464, 7139529, 1082185, 1029743, 1106523]"
988,"[874972, 1096036, 1082185, 1029743, 1106523]"
989,"[874972, 1029743, 1082185, 878996, 834117]"
990,"[874972, 1082185, 1029743, 1127831, 951590]"
991,"[874972, 1082185, 1029743, 1106523, 1127831]"
992,"[874972, 1028816, 909714, 12262832, 1082185]"
993,"[874972, 1082185, 840361, 995242, 6034857]"
994,"[874972, 1082185, 1127831, 1029743, 951590]"
995,"[874972, 1082185, 1106523, 1127831, 951590]"
996,"[874972, 1029743, 1082185, 859075, 908531]"
997,"[874972, 916122, 1082185, 1029743, 1106523]"
998,"[874972, 1133018, 1044078, 866211, 8090537]"
999,"[874972, 8090532, 999779, 1029743, 950206]"
1000,"[874972, 1133018, 1026118, 1082185, 986912]"
1001,"[874972, 986912, 12301109, 6533936, 909256]"
1002,"[874972, 1082185, 1029743, 1127831, 951590]"
1003,"[874972, 1118033, 1082185, 1029743, 1106523]"
1004,"[849202, 995242, 866211, 1096036, 870547]"
1005,"[874972, 961554, 8090537, 995242, 844179]"
1006,"[874972, 1082185, 1029743, 1127831, 951590]"
1007,"[874972, 1082185, 1115098, 888054, 12324841]"
1008,"[874972, 1082185, 1029743, 1106523, 1127831]"
1009,"[874972, 1082185, 1029743, 1127831, 951590]"
1010,"[874972, 9527323, 1082185, 1082185, 1029743]"
1011,"[874972, 1058997, 965766, 1039156, 918335]"
1012,"[874972, 1082185, 1070820, 961554, 1096036]"
1013,"[874972, 1082185, 1029743, 1127831, 951590]"
1014,"[874972, 6534077, 1082185, 1029743, 1106523]"
1015,"[874972, 1082185, 1096036, 862349, 1056509]"
1016,"[874972, 1082185, 1029743, 1127831, 951590]"
1017,"[874972, 1082185, 1029743, 1127831, 951590]"
1018,"[874972, 922561, 883068, 1070820, 13115813]"
